1419091926152;55910400;45864704;16807136
1419091927154;55971840;45864704;11696560
1419091928157;55975936;45864704;23049952
1419091929159;55975936;45864704;18924944
1419091930160;55980032;45864704;12736032
1419091931163;55980032;45864704;25121360
1419091932166;55984128;45864704;20996320
1419091933173;55988224;45864704;17903216
1419091934173;55988224;45864704;12746272
1419091935173;55992320;45864704;25131528
1419091936176;55996416;45864704;21006520
1419091937178;55996416;45864704;15849576
1419091938187;56000512;45864704;11724536
1419091939189;56000512;45864704;23077896
1419091940191;56004608;45864704;16888984
1419091941198;56008704;45864704;12763976
1419091942199;56008704;45864704;24117368
1419091943199;56012800;45864704;18960392
1419091944201;56016896;45864704;14835384
1419091945208;56016896;45864704;10710376
1419091946212;56020992;45864704;22063736
1419091947212;56020992;45864704;14842920
1419091948220;56025088;45864704;9687808
1419091949221;56029184;45864704;21039336
1419091950222;56029184;45864704;15882392
1419091951223;56033280;45864704;9695344
1419091952224;56033280;45864704;20014904
1419091953225;56037376;45864704;15889896
1419091954234;56041472;45864704;11764888
1419091955235;56041472;45864704;23118280
1419091956238;56045568;45864704;18993240
1419091957245;56049664;45864704;14868232
1419091958245;56049664;45864704;9713120
1419091959246;56053760;45864704;21064616
1419091960254;56053760;45864704;16939608
1419091961254;56057856;45864704;11782632
1419091962254;56061952;45864704;23136024
1419091963262;56061952;45864704;19011016
1419091964264;56066048;45864704;14885976
1419091965264;56070144;45864704;10760936
1419091966267;56070144;45864704;22114328
1419091967268;56074240;45864704;15925416
1419091968269;56074240;45864704;10768472
1419091969271;56078336;45864704;22121832
1419091970271;56082432;45864704;16964888
1419091971273;56082432;45864704;12839880
1419091972272;56086528;45864704;24193240
1419091973275;56086528;45864704;20068192
1419091974277;56090624;45864704;14911216
1419091975282;56094720;45864704;11818144
1419091976286;56094720;45864704;23171536
1419091977292;56098816;45864704;19046496
1419091978295;56102912;45864704;13889552
1419091979303;56102912;45864704;10796480
1419091980305;56107008;45864704;23181776
1419091981310;56107008;45864704;18024832
1419091982311;56111104;45864704;13899792
1419091983312;56115200;45864704;9776648
1419091984312;56115200;45864704;21128144
1419091985313;56119296;45864704;14939232
1419091986313;56123392;45864704;9784152
1419091987313;56123392;45864704;21135680
1419091988317;56127488;45864704;17010640
1419091989321;56127488;45864704;12885632
1419091990324;56131584;45864704;24238992
1419091991324;56135680;45864704;19082016
1419091992328;56135680;45864704;14957008
1419091993337;56139776;45864704;9801864
1419091994339;56139776;45864704;22185328
1419091995341;56143872;45864704;17028344
1419091996341;56147968;45864704;11871400
1419091997346;56147968;45864704;24256696
1419091998351;56152064;45864704;20131656
1419091999350;56156160;45864704;14974712
1419092000357;56156160;45864704;9819632
1419092001356;56160256;45864704;21171128
1419092002357;56160256;45864704;16014184
1419092003358;56164352;45864704;11889144
1419092004359;56168448;45864704;23242504
1419092005358;56168448;45864704;18085520
1419092006366;56172544;45864704;13960480
1419092007366;56172544;45864704;23250000
1419092008367;56176640;45864704;18092984
1419092009367;56180736;45864704;12936040
1419092010367;56180736;45864704;24289400
1419092011368;56184832;45864704;20164360
1419092012369;56188928;45864704;15007416
1419092013372;56188928;45864704;9852336
1419092014372;56193024;45864704;21203832
1419092015378;56193024;45864704;16046888
1419092016378;56197120;45864704;10889912
1419092017380;56201216;45864704;23275240
1419092018383;56201216;45864704;18118296
1419092019384;56205312;45864704;12961320
1419092020390;56205312;45864704;24314744
1419092021392;56209408;45864704;15030024
1419092022393;56213504;45864704;9874976
1419092023395;56213504;45864704;21226504
1419092024395;56217600;45864704;15037552
1419092025397;56221696;45864704;9882472
1419092026403;56221696;45864704;22266048
1419092027407;56225792;45864704;17109072
1419092028408;56225792;45864704;11952128
1419092029408;56229888;45864704;23305488
1419092030409;56233984;45864704;18148512
1419092031409;56233984;45864704;12991568
1419092032418;56238080;45864704;24344928
1419092033419;56238080;45864704;19187984
1419092034419;56242176;45864704;14031008
1419092035420;56246272;45864704;24352464
1419092036421;56246272;45864704;20227384
1419092037423;56250368;45864704;15070440
1419092038432;56254464;45864704;11977368
1419092039436;56254464;45864704;23330760
1419092040438;56258560;45864704;17141848
1419092041439;56258560;45864704;11984904
1419092042440;56262656;45864704;22306328
1419092043445;56266752;45864704;19213184
1419092044452;56266752;45864704;15088176
1419092045456;56270848;45864704;9933064
1419092046460;56270848;45864704;21284592
1419092047461;56274944;45864704;16127616
1419092048461;56279040;45864704;12002568
1419092049463;56279040;45864704;24387864
1419092050464;56283136;45864704;19230888
1419092051465;56287232;45864704;14073904
1419092052467;56287232;45864704;25427296
1419092053468;56291328;45864704;20270320
1419092054470;56291328;45864704;16145312
1419092055475;56295424;45864704;12020272
1419092056478;56299520;45864704;23373632
1419092057482;56299520;45864704;18216688
1419092058486;56303616;45864704;14091648
1419092059491;56307712;45864704;9968504
1419092060492;56307712;45864704;21320032
1419092061494;56311808;45864704;16163088
1419092062495;56311808;45864704;11006072
1419092063502;56315904;45864704;23391368
1419092064504;56320000;45864704;18234424
1419092065506;56320000;45864704;14109416
1419092066509;56324096;45864704;9986240
1419092067513;56324096;45864704;21337768
1419092068515;56328192;45864704;16180792
1419092069516;56332288;45864704;11023848
1419092070516;56332288;45864704;22377240
1419092071521;56336384;45864704;18252200
1419092072524;56340480;45864704;13095256
1419092073525;56340480;45864704;25480584
1419092074533;56344576;45864704;21355544
1419092075534;56344576;45864704;15166632
1419092076535;56348672;45864704;11041552
1419092077535;56352768;45864704;21363008
1419092078536;56352768;45864704;16206064
1419092079538;56356864;45864704;12081024
1419092080541;56356864;45864704;23434416
1419092081541;56360960;45864704;18277440
1419092082548;56365056;45864704;14152400
1419092083549;56365056;45864704;25505792
1419092084552;56369152;45864704;20348816
1419092085558;56373248;45864704;15191832
1419092086562;56373248;45864704;10036752
1419092087563;56377344;45864704;20356312
1419092088566;56377344;45864704;15199368
1419092089567;56381440;45864704;10044256
1419092090568;56385536;45864704;20363848
1419092091569;56385536;45864704;15206904
1419092092570;56389632;45864704;11081864
1419092093570;56389632;45864704;22435256
1419092094571;56393728;45864704;18310216
1419092095579;56397824;45864704;13153272
1419092096579;56397824;45864704;22442792
1419092097579;56401920;45864704;17285816
1419092098580;56406016;45864704;12128872
1419092099580;56406016;45864704;23482264
1419092100581;56410112;45864704;18325288
1419092101587;56410112;45864704;13168312
1419092102595;56414208;45864704;25553608
1419092103596;56418304;45864704;20396664
1419092104596;56418304;45864704;15239720
1419092105596;56422400;45864704;25561144
1419092106596;56422400;45864704;20404200
1419092107598;56426496;45864704;16279160
1419092108599;56430592;45864704;11122184
1419092109605;56430592;45864704;22475576
1419092110607;56434688;45864704;17318600
1419092111609;56438784;45864704;12161656
1419092112614;56438784;45864704;24546984
1419092113618;56442880;45864704;19390008
1419092114620;56442880;45864704;14233064
1419092115629;56446976;45864704;10109888
1419092116633;56451072;45864704;21461416
1419092117640;56451072;45864704;16304472
1419092118642;56455168;45864704;11147496
1419092119642;56455168;45864704;22500888
1419092120642;56459264;45864704;15280040
1419092121650;56463360;45864704;10124960
1419092122657;56463360;45864704;21476488
1419092123663;56467456;45864704;17351448
1419092124663;56471552;45864704;12194504
1419092125665;56471552;45864704;23547896
1419092126671;56475648;45864704;19422816
1419092127671;56475648;45864704;14265840
1419092128671;56479744;45864704;24587264
1419092129672;56483840;45864704;19430320
1419092130673;56483840;45864704;15305272
1419092131675;56487936;45864704;25626696
1419092132681;56487936;45864704;21501648
1419092133682;56492032;45864704;16344672
1419092134682;56496128;45864704;11187696
1419092135682;56496128;45864704;22541048
1419092136682;56500224;45864704;17384072
1419092137683;56504320;45864704;12227128
1419092138685;56504320;45864704;22548584
1419092139692;56508416;45864704;18423544
1419092140694;56508416;45864704;13266568
1419092141700;56512512;45864704;24619928
1419092142700;56516608;45864704;19462976
1419092143703;56516608;45864704;13274096
1419092144703;56520704;45864704;25659352
